"","title","description","streetaddress","city","state","Year","lat","long"
"214","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",1998,"40.7376427",-74.0037475
"215","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",1999,"40.7376427",-74.0037475
"216","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2000,"40.7376427",-74.0037475
"217","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2001,"40.7376427",-74.0037475
"218","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2002,"40.7376427",-74.0037475
"219","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2003,"40.7376427",-74.0037475
"220","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2004,"40.7376427",-74.0037475
"221","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2005,"40.7376427",-74.0037475
"222","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2006,"40.7376427",-74.0037475
"223","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2007,"40.7376427",-74.0037475
"224","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2008,"40.7376427",-74.0037475
"225","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2009,"40.7376427",-74.0037475
"226","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2010,"40.7376427",-74.0037475
"227","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2011,"40.7376427",-74.0037475
"228","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2012,"40.7376427",-74.0037475
"229","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2013,"40.7376427",-74.0037475
"230","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2014,"40.7376427",-74.0037475
"231","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2015,"40.7376427",-74.0037475
"232","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2016,"40.7376427",-74.0037475
"233","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2017,"40.7376427",-74.0037475
"234","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2018,"40.7376427",-74.0037475
"235","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2019,"40.7376427",-74.0037475
"236","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2020,"40.7376427",-74.0037475
"237","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2021,"40.7376427",-74.0037475
"238","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2022,"40.7376427",-74.0037475
"239","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2023,"40.7376427",-74.0037475
"240","Cubbyhole",NA,"281 W 12th St, New York, New York, 10014","New York","New York",2024,"40.7376427",-74.0037475
"241","Doc Marie's",NA,"203 Southeast Grand Av, Portland, Oregon, 97214","Portland","Oregon",2022,"45.5213633",-122.6608886
"242","Doc Marie's",NA,"203 Southeast Grand Av, Portland, Oregon, 97214","Portland","Oregon",2023,"45.5213633",-122.6608886
"243","Doc Marie's",NA,"203 Southeast Grand Av, Portland, Oregon, 97214","Portland","Oregon",2024,"45.5213633",-122.6608886
"244","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1973,"37.6767452454592",-122.089393368142
"245","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1974,"37.6767452454592",-122.089393368142
"246","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1975,"37.6767452454592",-122.089393368142
"247","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1976,"37.6767452454592",-122.089393368142
"248","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1977,"37.6767452454592",-122.089393368142
"249","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1978,"37.6767452454592",-122.089393368142
"250","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1979,"37.6767452454592",-122.089393368142
"251","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1980,"37.6767452454592",-122.089393368142
"252","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1981,"37.6767452454592",-122.089393368142
"253","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1982,"37.6767452454592",-122.089393368142
"254","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1983,"37.6767452454592",-122.089393368142
"255","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1984,"37.6767452454592",-122.089393368142
"256","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1985,"37.6767452454592",-122.089393368142
"257","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1986,"37.6767452454592",-122.089393368142
"258","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1987,"37.6767452454592",-122.089393368142
"259","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1988,"37.6767452454592",-122.089393368142
"260","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1989,"37.6767452454592",-122.089393368142
"261","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1990,"37.6767452454592",-122.089393368142
"262","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1991,"37.6767452454592",-122.089393368142
"263","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1992,"37.6767452454592",-122.089393368142
"264","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1993,"37.6767452454592",-122.089393368142
"265","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1994,"37.6767452454592",-122.089393368142
"266","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1995,"37.6767452454592",-122.089393368142
"267","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1996,"37.6767452454592",-122.089393368142
"268","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1997,"37.6767452454592",-122.089393368142
"269","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1998,"37.6767452454592",-122.089393368142
"270","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",1999,"37.6767452454592",-122.089393368142
"271","Driftwood",NA,"22170 Mission Blvd, Hayward, California, 94541","Hayward","California",2000,"37.6767452454592",-122.089393368142
"272","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",1995,"45.50493615",-122.625526824525
"273","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",1996,"45.50493615",-122.625526824525
"274","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",1997,"45.50493615",-122.625526824525
"275","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",1998,"45.50493615",-122.625526824525
"276","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",1999,"45.50493615",-122.625526824525
"277","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",2000,"45.50493615",-122.625526824525
"278","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",2001,"45.50493615",-122.625526824525
"279","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",2002,"45.50493615",-122.625526824525
"280","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",2003,"45.50493615",-122.625526824525
"281","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",2004,"45.50493615",-122.625526824525
"282","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",2005,"45.50493615",-122.625526824525
"283","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",2006,"45.50493615",-122.625526824525
"284","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",2007,"45.50493615",-122.625526824525
"285","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",2008,"45.50493615",-122.625526824525
"286","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",2009,"45.50493615",-122.625526824525
"287","The Egyptian Club",NA,"3701 Southeast Division St, Portland, Oregon, 97202","Portland","Oregon",2010,"45.50493615",-122.625526824525
"288","Eve's Hangout",NA,"129 MacDougal St, New York, New York, 10012","New York","New York",1925,"40.73072",-74.0000073055556
"289","Eve's Hangout",NA,"129 MacDougal St, New York, New York, 10012","New York","New York",1926,"40.73072",-74.0000073055556
"290","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1980,"40.732134",-74.138886
"291","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1981,"40.732134",-74.138886
"292","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1982,"40.732134",-74.138886
"293","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1983,"40.732134",-74.138886
"294","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1984,"40.732134",-74.138886
"295","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1985,"40.732134",-74.138886
"296","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1986,"40.732134",-74.138886
"297","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1987,"40.732134",-74.138886
"298","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1988,"40.732134",-74.138886
"299","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1989,"40.732134",-74.138886
"300","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1990,"40.732134",-74.138886
"301","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1991,"40.732134",-74.138886
"302","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1992,"40.732134",-74.138886
"303","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1993,"40.732134",-74.138886
"304","First Choice/The Night",NA,"533 Ferry St, Newark, New Jersey, 07105","Newark","New Jersey",1994,"40.732134",-74.138886
"305","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2000,"40.67129365",-73.9842242
"306","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2001,"40.67129365",-73.9842242
"307","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2002,"40.67129365",-73.9842242
"308","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2003,"40.67129365",-73.9842242
"309","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2004,"40.67129365",-73.9842242
"310","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2005,"40.67129365",-73.9842242
"311","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2006,"40.67129365",-73.9842242
"312","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2007,"40.67129365",-73.9842242
"313","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2008,"40.67129365",-73.9842242
"314","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2009,"40.67129365",-73.9842242
"315","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2010,"40.67129365",-73.9842242
"316","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2011,"40.67129365",-73.9842242
"317","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2012,"40.67129365",-73.9842242
"318","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2013,"40.67129365",-73.9842242
"319","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2014,"40.67129365",-73.9842242
"320","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2015,"40.67129365",-73.9842242
"321","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2016,"40.67129365",-73.9842242
"322","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2017,"40.67129365",-73.9842242
"323","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2018,"40.67129365",-73.9842242
"324","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2019,"40.67129365",-73.9842242
"325","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2020,"40.67129365",-73.9842242
"326","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2021,"40.67129365",-73.9842242
"327","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2022,"40.67129365",-73.9842242
"328","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2023,"40.67129365",-73.9842242
"329","Ginger's Bar",NA,"363 5th Av, New York, New York, 11215","New York","New York",2024,"40.67129365",-73.9842242
"330","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",1991,"40.7310628",-74.0065268
"331","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",1992,"40.7310628",-74.0065268
"332","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",1993,"40.7310628",-74.0065268
"333","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",1994,"40.7310628",-74.0065268
"334","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",1995,"40.7310628",-74.0065268
"335","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",1996,"40.7310628",-74.0065268
"336","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",1997,"40.7310628",-74.0065268
"337","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",1998,"40.7310628",-74.0065268
"338","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",1999,"40.7310628",-74.0065268
"339","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",2000,"40.7310628",-74.0065268
"340","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",2001,"40.7310628",-74.0065268
"341","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",2002,"40.7310628",-74.0065268
"342","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",2003,"40.7310628",-74.0065268
"343","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",2004,"40.7310628",-74.0065268
"344","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",2005,"40.7310628",-74.0065268
"345","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",2006,"40.7310628",-74.0065268
"346","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",2007,"40.7310628",-74.0065268
"347","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",2008,"40.7310628",-74.0065268
"348","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",2009,"40.7310628",-74.0065268
"349","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",2010,"40.7310628",-74.0065268
"350","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",2011,"40.7310628",-74.0065268
"351","Henrietta Hudson",NA,"438 Hudson St, New York, New York, 10014","New York","New York",2012,"40.7310628",-74.0065268
